close
81618.53
81452.62
81353.14
81464.86
81427.51
81523.02
81342.38
81447.28
81019.83
81189.28
81113.35
80834.91
80978.68
81081.77
81438.62
81522.3
81221.29
80928.99
80854.0
80866.64
81162.01
80509.99
80173.7
79855.17
79801.1
80080.65
80212.54
80135.57
79879.01
79753.25
79932.96
80028.38
79826.21
79740.0
79488.47
79578.84
79655.23
79612.08
79525.77
79692.03
79886.01
79883.68
80214.78
80231.23
80025.81
79613.68
80150.98
80137.55
79802.35
80045.22
80078.39
80167.05
80133.08
80264.0
80280.01
80197.99
80239.82
80334.02
80408.63
80383.96
80379.91
80379.49
80263.93
80228.89
80407.11
80242.53
80264.02
80363.95
80397.97
80391.18
80332.23
80527.92
80629.0
80815.22
80907.65
80910.0
80805.5
80780.83
80750.66
80681.06
80652.57
80667.0
80755.31
80807.8
80775.96
80701.66
80733.75
80736.03
80822.27
80807.95
80883.48
80849.47
80913.58
80971.66
80966.82
81423.28
81378.24
81465.11
81271.96
81437.83
80734.87
80720.47
82048.87
82201.25
81488.55
81501.73
81169.09
80736.73
80824.62
80832.34
80860.37
80740.4
80767.97
80966.57
80949.08
81190.29
81072.95
81072.0
80957.19
81424.05
81588.0
81912.61
81855.0
81954.64
81821.03
81818.17
81833.92
81745.65
81545.19
81200.0
81243.79
81042.58
81235.01
81248.02
81022.44
80862.49
80872.07
80839.02
80662.0
80778.0
80881.26
80466.91
80530.0
80354.15
80000.0
80527.69
80680.0
80842.82
80696.86
80587.45
80656.43
80504.46
80718.01
81005.99
81046.65
81249.99
81225.46
81020.0
80980.05
81026.91
81196.58
81291.37
80827.8
80501.21
80206.38
79124.56
79760.48
78832.13
79100.46
79514.97
79603.02
79642.34
79698.94
79398.54
79428.45
79313.61
79591.46
79608.4
79370.23
79048.0
79421.41
79826.25
79804.71
79740.54
79821.56
79635.52
79570.0
79266.14
79767.84
79724.87
80950.32
81310.0
81883.95
81668.48
81584.91
81443.82
81382.59
81396.61
81456.0
81090.0
81516.49
81215.09
81299.13
81057.87
80709.09
80371.13
80580.0
80814.88
80631.94
80489.81
80707.38
80628.52
80385.11
78756.96
79166.03
79146.77
79286.75
79449.99
79288.01
79150.35
79123.12
78973.49
79107.38
79108.7
79105.18
79168.01
79155.54
79101.74
79035.25
79018.1
78648.0
78369.77
78436.75
78089.51
77957.24
78082.49
78007.24
78005.51
78130.56
78238.67
78205.96
78207.86
78229.82
78259.67
78242.01
78265.73
78186.25
78148.05
77921.99
77734.12
77902.54
78028.89
78162.56
78121.4
78104.8
78176.01
78089.8
78249.34
78455.13
78408.37
78364.83
78202.9
78051.51
78051.42
78034.37
78089.99
78271.59
78418.8
78296.34
78405.73
78002.72
77477.99
77206.0
77109.21
76824.06
76924.66
77055.0
76884.34
76905.01
77073.69
77040.42
76933.17
76764.75
77285.83
77628.27
76951.99
76393.66
76380.01
76420.22
76706.39
76263.2
76885.15
76909.95
77112.95
77078.22
77001.87
77140.86
76667.01
76618.49
76787.11
76927.26
76911.25
77029.41
77223.26
77046.86
76818.79
77041.87
76714.62
76940.2
76862.78
76392.42
76498.99
76894.58
76858.46
76803.28
76817.45
77022.22
76982.34
76712.21
76834.2
76782.73
76820.98
76687.47
76723.54
76780.38
77196.99
77412.24
77282.64
77458.04
77485.14
77517.45
77388.85
77617.26
77204.6
77466.0
77452.18
77338.6
77568.95
77415.09
77668.82
77725.14
77500.0
77500.52
77550.0
77974.39
77863.84
77970.26
78083.74
78043.9
77829.99
77623.93
77889.02
77926.21
77636.53
77207.33
77189.09
77278.52
77097.65
76993.2
77259.45
77201.59
77869.39
77365.97
77687.31
77684.04
77671.37
77628.0
77633.06
77373.57
77605.87
77673.37
77772.74
77655.43
77482.05
77423.41
77408.06
77262.43
77307.11
77312.0
77428.84
77495.42
77271.79
76784.46
76790.59
76956.16
76750.01
76528.42
75841.95
75984.48
75978.84
75737.52
75539.48
75391.2
75489.84
75569.0
75635.22
75539.77
75482.68
75395.08
74609.37
74684.3
74656.9
74704.8
74793.52
74753.93
75208.18
75537.73
75519.99
75447.0
75488.18
75845.82
75984.25
77287.21
76800.0
76584.44
76752.01
76835.16
76890.04
76830.0
76803.2
76786.49
76822.23
76987.57
76797.68
76830.69
77020.51
77190.74
77315.04
77118.72
76803.99
76465.15
76371.58
76671.69
76693.33
76662.09
76764.01
76666.47
76151.14
76804.0
77056.84
77153.0
76929.97
77114.35
77026.67
77395.71
77401.38
77419.87
77392.47
77442.41
77607.15
77550.0
77354.0
77380.11
77342.13
77713.99
77628.81
77742.9
77570.03
77543.38
77453.94
77273.05
77362.63
77132.02
77342.24
76802.01
76764.81
76633.64
76573.99
